element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,value,was_home,kickoff_time,team_h_score,team_a_score,modified,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out
195,Lucas Pires,BUR,DEF,2,18,18,173,9,6,90,0,0,1,0,26,38,True,2025-12-27T15:00:00Z,0,0,False,0,0,0,0,0,0,0,14.6,18.4,5.0,3.8,3,4,1,4,1,0.02,0.13,0.15,0.85,692,31186,1606,914
195,Lucas Pires,BUR,DEF,2,19,19,183,15,1,90,0,0,0,0,3,38,True,2025-12-30T19:30:00Z,1,3,False,3,0,0,0,0,0,0,18.0,43.6,11.0,7.3,4,6,3,7,1,0.12,0.38,0.50,2.31,549,33076,1562,1013
195,Lucas Pires,BUR,DEF,2,20,20,193,6,1,90,0,0,0,0,5,38,False,2026-01-03T15:00:00Z,2,0,False,2,0,0,0,0,0,0,9.2,2.9,17.0,2.9,1,5,2,3,1,0.05,0.02,0.07,1.45,353,29191,1263,910
195,Lucas Pires,BUR,DEF,2,21,21,204,14,1,90,0,0,0,0,-1,38,True,2026-01-07T20:15:00Z,2,2,False,2,0,0,0,0,0,0,3.8,3.5,6.0,1.3,1,6,1,2,1,0.03,0.01,0.04,2.55,67,29410,1243,1176
195,Lucas Pires,BUR,DEF,2,22,22,215,12,4,90,0,0,0,0,16,38,False,2026-01-17T15:00:00Z,1,1,False,1,0,0,0,0,0,0,29.8,2.7,7.0,4.0,15,6,0,15,1,0.04,0.03,0.07,3.18,2041,31995,3284,1243
195,Lucas Pires,BUR,DEF,2,23,23,224,18,1,90,0,0,0,0,7,38,True,2026-01-24T15:00:00Z,2,2,False,2,0,0,0,0,0,0,17.2,3.7,0.0,2.1,4,4,5,9,1,0.00,0.01,0.01,2.05,2294,34287,3606,1312
195,Lucas Pires,BUR,DEF,2,24,24,238,17,1,90,0,0,0,0,1,38,False,2026-02-02T20:00:00Z,3,0,False,3,0,0,0,0,0,0,7.0,4.0,4.0,1.5,4,3,2,6,1,0.01,0.01,0.02,1.47,2012,36555,4356,2344
195,Lucas Pires,BUR,DEF,2,25,25,244,19,1,90,0,0,0,0,15,38,True,2026-02-07T15:00:00Z,0,2,False,2,0,0,0,0,0,0,26.0,65.9,0.0,9.2,2,9,4,6,1,0.00,0.22,0.22,1.02,1783,38456,2905,1122
195,Lucas Pires,BUR,DEF,2,26,26,254,8,0,0,0,0,0,0,0,38,False,2026-02-11T19:40:00Z,2,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,947,40152,2288,1341
195,Lucas Pires,BUR,DEF,2,27,27,263,7,1,45,0,0,0,0,7,38,False,2026-02-21T15:00:00Z,1,1,False,0,0,0,0,0,0,0,9.6,11.8,0.0,2.1,5,5,0,5,0,0.00,0.02,0.02,0.68,3,39377,1206,1203
195,Lucas Pires,BUR,DEF,2,28,28,274,5,0,90,0,0,0,0,7,38,True,2026-02-28T15:00:00Z,3,4,False,4,0,0,0,0,0,0,15.4,15.6,0.0,3.1,3,6,2,5,1,0.00,0.22,0.22,2.25,-295,39206,655,950
195,Lucas Pires,BUR,DEF,2,29,29,284,9,1,90,0,0,0,0,10,38,False,2026-03-03T19:30:00Z,2,0,False,2,0,0,0,0,0,0,11.4,33.0,5.0,4.9,2,7,0,2,1,0.02,0.01,0.03,1.30,-524,38708,575,1099
195,Lucas Pires,BUR,DEF,2,30,30,293,4,1,16,0,0,0,0,3,38,True,2026-03-14T15:00:00Z,0,0,False,0,0,0,0,0,0,0,0.2,0.1,2.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.88,-502,38356,544,1046
195,Lucas Pires,BUR,DEF,2,31,31,305,10,0,0,0,0,0,0,0,38,False,2026-03-21T15:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-755,36731,329,1084
195,Lucas Pires,BUR,DEF,2,32,32,313,6,1,8,0,0,0,0,-1,38,True,2026-04-11T14:00:00Z,0,2,False,1,0,0,0,0,0,0,2.0,0.3,0.0,0.2,2,1,0,2,0,0.00,0.00,0.00,0.13,-811,37038,459,1270
195,Lucas Pires,BUR,DEF,2,33,33,329,16,0,0,0,0,0,0,0,38,False,2026-04-19T13:00:00Z,4,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1039,35607,200,1239
195,Lucas Pires,BUR,DEF,2,33,33,334,13,0,0,0,0,0,0,0,38,True,2026-04-22T19:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1039,35607,200,1239
195,Lucas Pires,BUR,DEF,2,35,35,347,11,1,25,0,0,0,0,5,38,False,2026-05-01T19:00:00Z,3,1,False,0,0,0,0,0,0,0,5.8,15.4,2.0,2.3,0,3,0,0,0,0.00,0.01,0.01,0.37,-689,33963,80,769
195,Lucas Pires,BUR,DEF,2,36,36,352,2,1,90,0,0,0,0,3,38,True,2026-05-10T13:00:00Z,2,2,False,2,0,0,0,0,0,0,19.4,11.5,2.0,3.3,5,4,1,6,1,0.00,0.06,0.06,1.44,-511,33506,152,663
195,Lucas Pires,BUR,DEF,2,37,37,361,1,1,90,0,0,0,0,5,38,False,2026-05-18T19:00:00Z,1,0,False,1,0,0,0,1,0,0,13.8,5.3,0.0,1.9,6,4,3,9,1,0.00,0.14,0.14,1.29,-270,33340,277,547
195,Lucas Pires,BUR,DEF,2,38,38,372,20,2,90,0,0,0,0,17,38,True,2026-05-24T15:00:00Z,1,1,False,1,0,0,0,0,0,0,24.8,30.6,51.0,10.6,2,5,1,3,1,0.27,0.05,0.32,2.09,531,33986,1167,636
196,Sambo,BUR,DEF,2,1,1,6,18,0,0,0,0,0,0,0,40,False,2025-08-16T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,12114,0,0
196,Sambo,BUR,DEF,2,2,2,14,17,0,0,0,0,0,0,0,40,True,2025-08-23T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-2282,12006,202,2484
