element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,value,was_home,kickoff_time,team_h_score,team_a_score,modified,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out,understat_id,join_method_un,join_conf_un,us_npxg,us_xg_chain,us_xg_buildup,us_shots,us_sot,us_shots_six_yard,us_shots_penalty_area,us_shots_out_of_box,us_shots_foot,us_shots_head,pl_id,join_method_pl,join_conf_pl,pl_touches_opp_box,pl_crosses,pl_corners_taken,pl_fk_crosses,pl_fk_shots,pl_chances_created,pl_big_chances_created,us_npxg_per90,us_xg_chain_per90,us_xg_buildup_per90,us_shots_per90,us_sot_per90,pl_touches_opp_box_per90,pl_crosses_per90,pl_chances_created_per90,xg_delta,xa_delta,xgi_delta
656,Kalajdžić,WOL,FWD,4,35,35,350,17,0,0,0,0,0,0,0,49,True,2026-05-02T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-11,6165,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
656,Kalajdžić,WOL,FWD,4,36,36,351,6,0,0,0,0,0,0,0,49,False,2026-05-09T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4,6160,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
656,Kalajdžić,WOL,FWD,4,37,37,370,10,0,0,0,0,0,0,0,49,True,2026-05-17T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5,6155,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
656,Kalajdžić,WOL,FWD,4,38,38,372,3,0,0,0,0,0,0,0,49,False,2026-05-24T15:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3,6152,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,1,1,7,13,0,0,0,0,0,0,0,45,True,2025-08-16T16:30:00Z,0,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4090,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,2,2,12,4,0,0,0,0,0,0,0,45,False,2025-08-23T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,5248,1068,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,3,3,30,9,0,0,0,0,0,0,0,45,True,2025-08-30T14:00:00Z,2,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-781,4653,458,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,4,4,39,15,0,0,0,0,0,0,0,45,False,2025-09-13T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-539,4264,230,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,5,5,50,11,0,0,0,0,0,0,0,45,True,2025-09-20T14:00:00Z,1,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-258,4059,119,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,6,6,60,18,0,0,0,0,0,0,0,45,False,2025-09-27T19:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-187,3906,188,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,7,7,70,6,0,0,0,0,0,0,0,45,True,2025-10-05T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-16,3966,254,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,8,8,78,17,0,0,0,0,0,0,0,44,False,2025-10-18T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-294,3683,135,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,9,9,90,3,0,0,0,0,0,0,0,44,True,2025-10-26T14:00:00Z,2,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3703,211,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,10,10,94,10,0,0,0,0,0,0,0,44,False,2025-11-01T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-68,3661,152,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,11,11,103,7,0,0,0,0,0,0,0,44,False,2025-11-08T20:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-74,3587,103,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,12,12,120,8,0,0,0,0,0,0,0,44,True,2025-11-22T15:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,3642,154,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,13,13,121,2,0,0,0,0,0,0,0,44,False,2025-11-30T14:05:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-68,3587,68,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,14,14,140,16,0,0,0,0,0,0,0,44,True,2025-12-03T19:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,3594,104,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,15,15,150,14,0,0,0,0,0,0,0,44,True,2025-12-08T20:00:00Z,1,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6,3612,107,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,16,16,151,1,0,0,0,0,0,0,0,44,False,2025-12-13T20:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,3697,247,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,17,17,170,5,0,0,0,0,0,0,0,44,True,2025-12-20T15:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-136,3589,125,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,18,18,176,12,0,0,0,0,0,0,0,44,False,2025-12-27T15:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-97,3519,62,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,19,19,187,14,0,0,0,0,0,0,0,44,False,2025-12-30T20:15:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,3523,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,20,20,200,19,0,0,0,0,0,0,0,44,True,2026-01-03T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-24,3479,70,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,21,21,206,9,0,0,0,0,0,0,0,44,False,2026-01-07T19:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,3496,109,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,22,22,220,15,0,0,0,0,0,0,0,44,True,2026-01-18T14:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-22,3511,110,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,23,23,228,13,0,0,0,0,0,0,0,44,False,2026-01-24T15:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,90,3619,165,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,24,24,240,4,0,0,0,0,0,0,0,44,True,2026-01-31T15:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-11,3621,120,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,25,25,250,7,0,0,0,0,0,0,0,44,True,2026-02-07T15:00:00Z,1,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-69,3558,62,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,26,26,257,16,0,0,0,0,0,0,0,44,False,2026-02-11T19:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,11,3578,81,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,26,26,310,1,0,0,0,0,0,0,0,44,True,2026-02-18T20:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,11,3578,81,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,27,27,264,8,0,0,0,0,0,0,0,44,False,2026-02-22T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,3583,115,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,28,28,280,2,0,0,0,0,0,0,0,44,True,2026-02-27T20:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3635,123,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,29,29,290,12,0,0,0,0,0,0,0,44,True,2026-03-03T20:15:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,3708,143,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,30,30,292,5,0,0,0,0,0,0,0,44,False,2026-03-16T20:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,91,3980,261,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,32,32,320,19,0,0,0,0,0,0,0,44,False,2026-04-10T19:00:00Z,4,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,4242,144,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,33,33,326,11,0,0,0,0,0,0,0,44,False,2026-04-18T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,25,4330,135,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,34,34,340,18,0,0,0,0,0,0,0,44,True,2026-04-25T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,115,4948,239,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,35,35,350,17,0,0,0,0,0,0,0,44,True,2026-05-02T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-24,4580,123,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,36,36,351,6,0,0,0,0,0,0,0,44,False,2026-05-09T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,221,4876,354,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,37,37,370,10,0,0,0,0,0,0,0,44,True,2026-05-17T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-118,4785,110,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
657,Chiwome,WOL,FWD,4,38,38,372,3,0,0,0,0,0,0,0,44,False,2026-05-24T15:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,133,5024,283,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,1,1,7,13,0,0,0,0,0,0,0,45,True,2025-08-16T16:30:00Z,0,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,221318,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,2,2,12,4,0,0,0,0,0,0,0,45,False,2025-08-23T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3597,274243,27042,30639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,3,3,30,9,0,0,0,0,0,0,0,45,True,2025-08-30T14:00:00Z,2,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-37875,246133,14038,51913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,4,4,39,15,0,0,0,0,0,0,0,44,False,2025-09-13T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14223,242905,20498,34721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,5,5,50,11,0,0,0,0,0,0,0,44,True,2025-09-20T14:00:00Z,1,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,21867,275846,42378,20511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,6,6,60,18,0,0,0,0,0,0,0,44,False,2025-09-27T19:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1610,279405,28663,27053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,7,7,70,6,0,0,0,0,0,0,0,44,True,2025-10-05T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-10598,268760,9647,20245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,8,8,78,17,0,0,0,0,0,0,0,44,False,2025-10-18T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-12299,258545,6804,19103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,9,9,90,3,0,0,0,0,0,0,0,44,True,2025-10-26T14:00:00Z,2,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-13532,246033,3362,16894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,10,10,94,10,0,0,0,0,0,0,0,44,False,2025-11-01T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-10932,235465,1795,12727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,11,11,103,7,0,0,0,0,0,0,0,44,False,2025-11-08T20:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-8058,228274,1396,9454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,12,12,120,8,0,0,0,0,0,0,0,43,True,2025-11-22T15:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4454,227029,3927,8381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,13,13,121,2,0,0,0,0,0,0,0,43,False,2025-11-30T14:05:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2933,224060,3614,6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,14,14,140,16,0,0,0,0,0,0,0,43,True,2025-12-03T19:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-657,225425,4492,5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,15,15,150,14,0,0,0,0,0,0,0,43,True,2025-12-08T20:00:00Z,1,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1725,223168,4151,5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,16,16,151,1,0,0,0,0,0,0,0,43,False,2025-12-13T20:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5197,218461,6727,11924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,17,17,170,5,0,0,0,0,0,0,0,43,True,2025-12-20T15:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1631,217470,5163,6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,18,18,176,12,0,0,0,0,0,0,0,43,False,2025-12-27T15:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4179,214269,3732,7911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,19,19,187,14,0,0,0,0,0,0,0,43,False,2025-12-30T20:15:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1732,217867,3412,5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,20,20,200,19,0,0,0,0,0,0,0,43,True,2026-01-03T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2255,209788,1442,3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,21,21,206,9,0,0,0,0,0,0,0,43,False,2026-01-07T19:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2371,207812,1362,3733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,22,22,220,15,0,0,0,0,0,0,0,42,True,2026-01-18T14:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1614,207373,3646,5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,23,23,228,13,0,0,0,0,0,0,0,42,False,2026-01-24T15:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,5608,214533,9132,3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,24,24,240,4,0,0,0,0,0,0,0,42,True,2026-01-31T15:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,10412,227516,16873,6461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,25,25,250,7,0,0,0,0,0,0,0,42,True,2026-02-07T15:00:00Z,1,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,5742,233074,11983,6241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,26,26,257,16,0,0,0,0,0,0,0,42,False,2026-02-11T19:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,14537,255529,20703,6166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,26,26,310,1,0,0,0,0,0,0,0,42,True,2026-02-18T20:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,14537,255529,20703,6166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,27,27,264,8,0,0,0,0,0,0,0,42,False,2026-02-22T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,6154,255288,13264,7110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,28,28,280,2,0,0,0,0,0,0,0,42,True,2026-02-27T20:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2650,251657,3084,5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,29,29,290,12,0,0,0,0,0,0,0,42,True,2026-03-03T20:15:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5931,245702,1884,7815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,30,30,292,5,0,0,0,0,0,0,0,42,False,2026-03-16T20:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3496,243054,3279,6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,32,32,320,19,0,0,0,0,0,0,0,42,False,2026-04-10T19:00:00Z,4,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2420,237714,1693,4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,33,33,326,11,0,0,0,0,0,0,0,42,False,2026-04-18T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3189,234057,1673,4862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,34,34,340,18,0,0,0,0,0,0,0,42,True,2026-04-25T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-486,242733,2578,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
658,Fraser,WOL,FWD,4,35,35,350,17,0,0,0,0,0,0,0,42,True,2026-05-02T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1724,232761,1324,3048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
