element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,value,was_home,kickoff_time,team_h_score,team_a_score,total_points_6gw,minutes_6gw,goals_scored_6gw,assists_6gw,clean_sheets_6gw,bonus_6gw,bps_6gw,modified_6gw,goals_conceded_6gw,own_goals_6gw,penalties_saved_6gw,penalties_missed_6gw,yellow_cards_6gw,red_cards_6gw,saves_6gw,influence_6gw,creativity_6gw,threat_6gw,ict_index_6gw,clearances_blocks_interceptions_6gw,recoveries_6gw,tackles_6gw,defensive_contribution_6gw,starts_6gw,expected_goals_6gw,expected_assists_6gw,expected_goal_involvements_6gw,expected_goals_conceded_6gw,transfers_balance_6gw,selected_6gw,transfers_in_6gw,transfers_out_6gw,mins_per_game_6gw,expected_goals_per90_6gw,expected_assists_per90_6gw,expected_goal_involvements_per90_6gw,expected_goals_conceded_per90_6gw,goals_scored_per90_6gw,assists_per90_6gw,threat_per90_6gw,creativity_per90_6gw,influence_per90_6gw,ict_index_per90_6gw,clearances_blocks_interceptions_per90_6gw,tackles_per90_6gw,saves_per90_6gw
533,Alese,SUN,DEF,2,33,33,321,2,40,False,2026-04-19T13:00:00Z,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,2680.0,0.0,16.0,0.0,,,,,,,,,,,,,
533,Alese,SUN,DEF,2,34,34,338,16,40,True,2026-04-24T19:00:00Z,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,2669.0,0.0,12.0,0.0,,,,,,,,,,,,,
533,Alese,SUN,DEF,2,35,35,350,20,40,False,2026-05-02T14:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,2660.0,0.0,10.0,0.0,,,,,,,,,,,,,
533,Alese,SUN,DEF,2,36,36,358,14,40,True,2026-05-09T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,2650.0,0.0,9.0,0.0,,,,,,,,,,,,,
533,Alese,SUN,DEF,2,37,37,366,9,40,False,2026-05-17T14:00:00Z,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,2642.0,0.0,9.0,0.0,,,,,,,,,,,,,
533,Alese,SUN,DEF,2,38,38,378,7,40,True,2026-05-24T15:00:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,2628.0,0.0,13.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,1,1,5,19,40,True,2025-08-16T14:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46797.0,0.0,0.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,2,2,14,3,40,False,2025-08-23T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3282.0,96935.0,2467.0,5749.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,3,3,28,5,40,True,2025-08-30T14:00:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7912.0,143918.0,3851.0,11763.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,4,4,35,8,40,False,2025-09-13T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11416.0,188980.0,5267.0,16683.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,5,5,48,2,39,True,2025-09-21T13:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12164.0,234823.0,7690.0,19854.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,6,6,59,16,39,False,2025-09-27T16:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5494.0,292051.0,18966.0,24460.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,7,7,68,14,39,False,2025-10-04T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4895.0,301490.0,23469.0,28364.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,8,8,78,20,39,True,2025-10-18T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1918.0,308041.0,24336.0,26254.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,9,9,85,7,39,False,2025-10-25T14:00:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,316669.0,24339.0,23030.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,10,10,98,9,39,True,2025-11-03T20:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531.0,326593.0,24216.0,20685.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,11,11,108,1,39,True,2025-11-08T17:30:00Z,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2983.0,334569.0,22472.0,19489.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,12,12,115,10,39,False,2025-11-22T15:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4774.0,330696.0,11989.0,16763.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,13,13,128,4,39,True,2025-11-29T15:00:00Z,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6446.0,326885.0,7851.0,14297.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,14,14,137,12,39,False,2025-12-03T20:15:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6804.0,322188.0,4869.0,11673.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,15,15,147,13,39,False,2025-12-06T15:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5958.0,318256.0,4213.0,10171.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,16,16,159,15,39,True,2025-12-14T14:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7004.0,312904.0,3749.0,10753.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,17,17,163,6,39,False,2025-12-20T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6118.0,308595.0,4003.0,10121.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,18,18,179,11,39,True,2025-12-28T14:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5554.0,304570.0,4039.0,9593.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,19,19,189,13,39,True,2026-01-01T20:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5360.0,300608.0,4079.0,9439.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,20,20,199,18,39,False,2026-01-04T15:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5141.0,296740.0,4090.0,9231.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,21,21,203,5,38,False,2026-01-07T19:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4705.0,293349.0,4086.0,8791.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,22,22,218,8,38,True,2026-01-17T15:00:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1154.0,294160.0,5660.0,6814.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,23,23,230,19,38,False,2026-01-24T12:30:00Z,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2572.0,292750.0,5248.0,7820.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,24,24,238,3,38,True,2026-02-02T20:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4393.0,289099.0,4419.0,8812.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,25,25,241,1,38,False,2026-02-07T15:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5067.0,284795.0,4014.0,9081.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,26,26,258,12,38,True,2026-02-11T20:15:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5771.0,279698.0,3651.0,9422.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,27,27,268,10,38,True,2026-02-22T14:00:00Z,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6608.0,273568.0,2924.0,9532.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,28,28,272,4,38,False,2026-02-28T12:30:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8416.0,264702.0,521.0,8937.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,29,29,286,11,38,False,2026-03-03T19:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7112.0,257660.0,0.0,7112.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,30,30,299,6,38,True,2026-03-14T15:00:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5378.0,252451.0,0.0,5378.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,31,31,308,15,38,False,2026-03-22T12:00:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4269.0,248085.0,0.0,4269.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,32,32,319,18,38,True,2026-04-12T13:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3567.0,244664.0,0.0,3567.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,33,33,321,2,38,False,2026-04-19T13:00:00Z,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3031.0,241611.0,0.0,3031.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,34,34,338,16,38,True,2026-04-24T19:00:00Z,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2747.0,238846.0,0.0,2747.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,35,35,350,20,38,False,2026-05-02T14:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2487.0,236425.0,0.0,2487.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,36,36,358,14,38,True,2026-05-09T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2120.0,234343.0,0.0,2120.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,37,37,366,9,38,False,2026-05-17T14:00:00Z,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1902.0,232719.0,0.0,1902.0,0.0,,,,,,,,,,,,,
534,Anderson,SUN,DEF,2,38,38,378,7,38,True,2026-05-24T15:00:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1746.0,230990.0,0.0,1746.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,1,1,5,19,40,True,2025-08-16T14:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.0,0.0,0.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,2,2,14,3,40,False,2025-08-23T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-411.0,5781.0,76.0,487.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,3,3,28,5,40,True,2025-08-30T14:00:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-765.0,8141.0,120.0,885.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,4,4,35,8,40,False,2025-09-13T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1045.0,10280.0,160.0,1205.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,5,5,48,2,40,True,2025-09-21T13:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1238.0,12234.0,181.0,1419.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,6,6,59,16,40,False,2025-09-27T16:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1383.0,14054.0,215.0,1598.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,7,7,68,14,40,False,2025-10-04T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1466.0,12740.0,248.0,1714.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,8,8,78,20,40,True,2025-10-18T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1153.0,11673.0,189.0,1342.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,9,9,85,7,40,False,2025-10-25T14:00:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-847.0,10923.0,171.0,1018.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,10,10,98,9,40,True,2025-11-03T20:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-632.0,10331.0,142.0,774.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,11,11,108,1,40,True,2025-11-08T17:30:00Z,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-470.0,9900.0,139.0,609.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,12,12,115,10,40,False,2025-11-22T15:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-356.0,9581.0,124.0,480.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,13,13,128,4,40,True,2025-11-29T15:00:00Z,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.0,9308.0,107.0,411.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,14,14,137,12,40,False,2025-12-03T20:15:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-231.0,9098.0,95.0,326.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,15,15,147,13,40,False,2025-12-06T15:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189.0,8931.0,95.0,284.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,16,16,159,15,40,True,2025-12-14T14:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0,8938.0,205.0,288.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,17,17,163,6,40,False,2025-12-20T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,9830.0,750.0,322.0,0.0,,,,,,,,,,,,,
535,Cirkin,SUN,DEF,2,18,18,179,11,40,True,2025-12-28T14:00:00Z,1,1,2.0,90.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,2.2,2.0,2.6,8.0,1.0,1.0,9.0,1.0,0.0,0.01,0.01,2.17,621.0,11165.0,1061.0,440.0,15.0,0.0,0.01,0.01,2.17,0.0,0.0,2.0,2.2,22.2,2.6,8.0,1.0,0.0
535,Cirkin,SUN,DEF,2,19,19,189,13,40,True,2026-01-01T20:00:00Z,0,0,10.0,180.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,6.6000000000000005,2.0,5.300000000000001,13.0,3.0,7.0,20.0,2.0,0.0,0.02,0.02,4.42,827.0,12998.0,1365.0,538.0,30.0,0.0,0.01,0.01,2.21,0.0,0.0,1.0,3.3,22.4,2.65,6.5,3.5,0.0
535,Cirkin,SUN,DEF,2,20,20,199,18,40,False,2026-01-04T15:00:00Z,1,1,10.0,238.0,0.0,0.0,1.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,49.4,7.2,2.0,5.800000000000001,14.0,5.0,8.0,22.0,3.0,0.0,0.02,0.02,5.38,1940.0,16033.0,2647.0,707.0,39.666666666666664,0.0,0.01,0.01,2.03,0.0,0.0,0.76,2.72,18.68,2.19,5.29,3.03,0.0
535,Cirkin,SUN,DEF,2,21,21,203,5,40,False,2026-01-07T19:30:00Z,3,0,11.0,249.0,0.0,0.0,1.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,7.500000000000001,2.0,5.9,14.0,5.0,8.0,22.0,3.0,0.0,0.02,0.02,5.82,2521.0,19719.0,3542.0,1021.0,41.5,0.0,0.01,0.01,2.1,0.0,0.0,0.72,2.71,18.07,2.13,5.06,2.89,0.0
535,Cirkin,SUN,DEF,2,22,22,218,8,40,True,2026-01-17T15:00:00Z,2,1,12.0,251.0,0.0,0.0,1.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,52.2,7.6000000000000005,2.0,6.1000000000000005,16.0,5.0,8.0,24.0,3.0,0.0,0.02,0.02,5.82,3114.0,24137.0,4455.0,1341.0,41.833333333333336,0.0,0.01,0.01,2.09,0.0,0.0,0.72,2.73,18.72,2.19,5.74,2.87,0.0
